customer_id,quarter,tenure_in_months,phone_service,internet_service,internet_type,contract,payment_method,monthly_charge,total_charges
9812-GHVRI,Q3,40,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,83.85,3532.25
1228-ZLNBX,Q3,21,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,75.3,1570.7
4226-KKDON,Q3,8,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,66.65,520.95
3831-YCPUO,Q3,72,Yes,Yes,Fiber Optic,Two Year,Credit Card,109.5,7854.9
7445-WMRBW,Q3,48,Yes,Yes,DSL,One Year,Bank Withdrawal,73.85,3581.4
3308-DGHKL,Q3,69,Yes,No,No Internet,Two Year,Bank Withdrawal,19.3,1447.9
9924-JPRMC,Q3,72,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,118.2,8547.15
0080-EMYVY,Q3,14,Yes,Yes,Cable,One Year,Credit Card,51.45,727.85
6218-KNUBD,Q3,6,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,59.45,357.6
7337-CINUD,Q3,8,Yes,No,No Internet,Two Year,Bank Withdrawal,19.5,159.35
7609-NRNCA,Q3,17,Yes,No,No Internet,One Year,Credit Card,19.55,280.85
0623-EJQEG,Q3,65,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,93.55,6069.25
7153-CHRBV,Q3,57,Yes,Yes,Cable,One Year,Credit Card,59.3,3274.35
6198-PNNSZ,Q3,56,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,109.8,6109.65
3317-VLGQT,Q3,14,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,78.1,1122.4
4132-POCZS,Q3,52,No,Yes,DSL,Month-to-Month,Bank Withdrawal,39.9,2020.9
5614-DNZCE,Q3,58,Yes,Yes,DSL,Two Year,Credit Card,64.9,3795.45
3896-RCYYE,Q3,67,No,Yes,DSL,Month-to-Month,Credit Card,53.4,3579.15
9638-JIQYA,Q3,2,No,Yes,DSL,Month-to-Month,Credit Card,24.9,49.7
3726-TBHQT,Q3,71,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,114.0,8175.9
3190-ITQXP,Q3,46,Yes,No,No Internet,Two Year,Bank Withdrawal,20.25,890.35
3039-MJSLN,Q3,3,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,20.2,50.6
0178-CIIKR,Q3,3,Yes,No,No Internet,Month-to-Month,Credit Card,19.95,58.0
5774-QPLTF,Q3,50,Yes,No,No Internet,One Year,Credit Card,20.35,938.95
5010-IPEAQ,Q3,67,No,Yes,Cable,Two Year,Credit Card,54.2,3623.95
8990-YOZLV,Q3,69,Yes,Yes,Cable,Two Year,Credit Card,66.9,4577.9
3069-SSVSN,Q3,1,No,Yes,DSL,One Year,Credit Card,25.85,25.85
5222-IMUKT,Q3,32,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,91.05,2871.5
6685-XSHHU,Q3,60,Yes,No,No Internet,Two Year,Bank Withdrawal,20.95,1270.55
8901-UPRHR,Q3,72,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,109.2,7711.45
3845-FXCYS,Q3,2,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,19.65,31.2
5857-XRECV,Q3,2,Yes,No,No Internet,One Year,Bank Withdrawal,20.5,38.25
0725-CXOTM,Q3,36,Yes,Yes,DSL,One Year,Credit Card,89.65,3348.1
4343-EJVQB,Q3,7,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,74.35,533.6
3427-GGZZI,Q3,19,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,89.1,1620.8
3154-CFSZG,Q3,47,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,90.05,4137.2
2220-IAHLS,Q3,1,Yes,No,No Internet,Month-to-Month,Credit Card,19.4,19.4
4377-VDHYI,Q3,32,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,90.8,3023.85
4937-QPZPO,Q3,61,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,99.9,6241.35
2925-VDZHY,Q3,72,Yes,Yes,DSL,Two Year,Credit Card,88.7,6501.35
6981-TDRFT,Q3,44,No,Yes,DSL,One Year,Bank Withdrawal,54.3,2317.1
3413-CSSTH,Q3,41,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,55.7,2237.55
8033-VCZGH,Q3,50,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,103.95,5231.3
0224-NIJLP,Q3,8,Yes,No,No Internet,Two Year,Credit Card,20.15,165.5
7542-CYDDM,Q3,18,Yes,No,No Internet,Month-to-Month,Credit Card,20.05,358.5
4718-WXBGI,Q3,72,Yes,Yes,Cable,Two Year,Credit Card,91.95,6614.9
5716-LIBJC,Q3,13,Yes,Yes,Fiber Optic,One Year,Credit Card,104.15,1299.1
2868-LLSKM,Q3,68,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,83.65,5733.4
2988-QRAJY,Q3,69,Yes,Yes,Fiber Optic,Two Year,Credit Card,110.05,7430.75
0071-NDAFP,Q3,25,Yes,No,No Internet,Two Year,Credit Card,25.5,630.6
7328-ZJAJO,Q3,59,Yes,No,No Internet,Two Year,Credit Card,19.5,1222.65
1090-PYKCI,Q3,69,Yes,Yes,Fiber Optic,One Year,Credit Card,105.1,7234.8
3058-WQDRE,Q3,13,No,Yes,Cable,Month-to-Month,Bank Withdrawal,25.15,331.85
2279-AXJJK,Q3,52,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,95.65,5088.4
0909-SELIE,Q3,61,Yes,Yes,DSL,Two Year,Bank Withdrawal,80.8,4860.85
3417-TSCIC,Q3,29,No,Yes,DSL,One Year,Credit Card,24.85,788.05
1042-HFUCW,Q3,25,Yes,Yes,DSL,One Year,Credit Card,54.75,1266.35
6537-OTKMY,Q3,15,No,Yes,DSL,One Year,Bank Withdrawal,50.75,688.2
8999-EXMNO,Q3,19,Yes,No,No Internet,Two Year,Credit Card,20.15,387.7
6725-TPKJO,Q3,44,Yes,No,No Internet,Two Year,Credit Card,20.05,845.25
7162-WPHPM,Q3,58,Yes,Yes,DSL,Two Year,Credit Card,71.6,4230.25
1599-MMYRQ,Q3,62,Yes,Yes,Fiber Optic,One Year,Credit Card,81.45,4983.05
8821-KVZKQ,Q3,70,No,Yes,Cable,One Year,Bank Withdrawal,58.4,4113.15
6434-TTGJP,Q3,10,No,Yes,Cable,Two Year,Credit Card,53.7,521.0
0042-JVWOJ,Q3,26,Yes,No,No Internet,One Year,Bank Withdrawal,19.6,471.85
0130-SXOUN,Q3,66,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,89.4,5976.9
2330-PQGDQ,Q3,51,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,84.2,4299.75
1452-UZOSF,Q3,72,Yes,Yes,Fiber Optic,Two Year,Credit Card,106.1,7548.6
2097-YVPKN,Q3,65,Yes,No,No Internet,Two Year,Credit Card,25.75,1654.75
8597-CTXVJ,Q3,70,Yes,Yes,Cable,One Year,Bank Withdrawal,64.95,4551.5
6631-HMANX,Q3,72,Yes,Yes,Cable,Two Year,Credit Card,85.45,6227.5
9962-BFPDU,Q3,1,Yes,No,No Internet,Month-to-Month,Credit Card,20.05,20.05
6394-HHHZM,Q3,3,Yes,No,No Internet,Month-to-Month,Credit Card,20.7,57.5
5995-LFTLE,Q3,58,Yes,No,No Internet,Two Year,Credit Card,25.3,1474.35
0665-XHDJU,Q3,72,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,99.4,7285.7
8265-HKSOW,Q3,72,Yes,Yes,Fiber Optic,Two Year,Credit Card,107.45,7658.3
3544-FBCAS,Q3,72,Yes,Yes,DSL,Two Year,Credit Card,83.6,5959.3
4759-PXTAN,Q3,59,Yes,Yes,DSL,One Year,Bank Withdrawal,80.1,4693.2
7054-DMVAS,Q3,54,Yes,Yes,DSL,Two Year,Bank Withdrawal,65.3,3512.9
3428-MMGUB,Q3,60,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,89.55,5231.2
6549-BTYPG,Q3,60,No,Yes,DSL,Two Year,Credit Card,60.8,3603.45
7823-JSOAG,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,74.5,217.45
3705-RHRFR,Q3,69,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,99.15,6875.35
9374-YOLBJ,Q3,1,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,19.25,19.25
9074-KGVOX,Q3,50,No,Yes,DSL,Month-to-Month,Credit Card,39.45,2021.35
6128-DAFVY,Q3,56,No,Yes,DSL,Month-to-Month,Credit Card,44.85,2564.95
9933-QRGTX,Q3,60,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,97.2,5611.75
5066-GFJMM,Q3,3,Yes,No,No Internet,Month-to-Month,Credit Card,19.9,45.75
2661-GKBTK,Q3,60,Yes,Yes,DSL,Two Year,Bank Withdrawal,76.95,4543.95
0458-HEUZG,Q3,13,No,Yes,Cable,Two Year,Credit Card,35.4,450.4
7268-WNTCP,Q3,62,Yes,No,No Internet,Two Year,Bank Withdrawal,20.45,1297.35
0824-VWDPO,Q3,45,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,96.75,4442.75
8409-WQJUX,Q3,25,No,Yes,Cable,One Year,Bank Withdrawal,54.2,1423.15
2578-JQPHZ,Q3,44,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,100.1,4378.35
3278-FSIXX,Q3,2,Yes,Yes,Cable,Month-to-Month,Credit Card,45.25,74.2
9746-UGFAC,Q3,22,Yes,No,No Internet,One Year,Bank Withdrawal,20.85,450.65
2946-KIQSP,Q3,35,No,Yes,Cable,Month-to-Month,Credit Card,33.45,1175.85
0625-AFOHS,Q3,29,Yes,No,No Internet,Two Year,Credit Card,20.2,558.8
4636-OLWOE,Q3,54,Yes,Yes,Cable,One Year,Bank Withdrawal,61.0,3283.05
4685-ERGHK,Q3,57,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,86.9,4939.25
0885-HMGPY,Q3,62,Yes,Yes,Cable,Two Year,Bank Withdrawal,69.4,4237.5
5003-OKNNK,Q3,15,Yes,No,No Internet,One Year,Credit Card,20.35,335.95
7208-PSIHR,Q3,70,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,104.3,7188.5
4012-ZTHBR,Q3,21,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,44.95,926.25
0489-WMEMG,Q3,23,Yes,Yes,Cable,One Year,Bank Withdrawal,49.45,1119.35
7435-ZNUYY,Q3,6,Yes,No,No Internet,One Year,Credit Card,20.6,116.6
1354-YZFNB,Q3,4,Yes,No,No Internet,Two Year,Credit Card,19.55,68.8
2985-FMWYF,Q3,23,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,93.5,2341.55
2812-ENYMO,Q3,26,No,Yes,Cable,One Year,Credit Card,54.55,1362.85
2717-HVIZY,Q3,8,Yes,No,No Internet,Month-to-Month,Credit Card,20.05,163.6
3422-GALYP,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.45,145.15
2890-WFBHU,Q3,59,Yes,Yes,DSL,One Year,Credit Card,79.85,4786.1
0327-WFZSY,Q3,39,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,100.0,3835.55
7977-HXJKU,Q3,21,Yes,No,No Internet,Two Year,Credit Card,19.6,397.0
7033-CLAMM,Q3,48,Yes,No,No Internet,Two Year,Bank Withdrawal,20.2,1027.25
0864-FVJNJ,Q3,64,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,113.35,7222.75
7356-IWLFW,Q3,46,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,80.0,3769.7
9541-PWTWO,Q3,52,Yes,Yes,DSL,Two Year,Bank Withdrawal,80.95,4233.95
3967-VQOGC,Q3,67,Yes,No,No Internet,Two Year,Credit Card,24.9,1680.25
6308-CQRBU,Q3,71,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,109.25,7707.7
0186-CAERR,Q3,71,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,116.3,8309.55
3043-SUDUA,Q3,32,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,19.9,601.55
5442-BHQNG,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,70.35,139.25
2169-RRLFW,Q3,71,Yes,No,No Internet,Two Year,Credit Card,25.6,1888.25
5872-OEQNH,Q3,60,No,Yes,DSL,One Year,Bank Withdrawal,44.45,2773.9
8873-GLDMH,Q3,6,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,73.85,401.3
5696-JVVQY,Q3,48,Yes,Yes,DSL,Two Year,Credit Card,70.1,3238.4
8946-BFWSG,Q3,63,Yes,No,No Internet,Two Year,Credit Card,25.25,1573.05
0547-HURJB,Q3,12,Yes,No,No Internet,Month-to-Month,Credit Card,21.05,235.8
8845-LWKGE,Q3,30,Yes,Yes,Cable,One Year,Bank Withdrawal,64.5,1985.15
0691-NIKRI,Q3,40,Yes,Yes,Fiber Optic,One Year,Credit Card,105.95,4335.2
5022-JNQEQ,Q3,9,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,75.85,647.5
3249-VHRIP,Q3,62,No,Yes,Cable,Two Year,Credit Card,43.6,2748.7
3736-BLEPA,Q3,28,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,91.25,2483.65
4701-LKOZD,Q3,70,Yes,Yes,Cable,Two Year,Credit Card,89.75,6367.2
6603-QWSPR,Q3,46,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,104.4,4904.2
9921-QFQUL,Q3,23,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,90.15,2044.95
1929-ZCBHE,Q3,47,No,Yes,DSL,One Year,Bank Withdrawal,40.3,1794.8
4378-MYPGO,Q3,68,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,105.25,7173.15
4129-LYCOI,Q3,67,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,104.0,7039.05
7798-JVXYM,Q3,14,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,69.65,921.4
8647-SDTWQ,Q3,57,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,74.3,4018.35
2696-ECXKC,Q3,55,Yes,Yes,Fiber Optic,One Year,Credit Card,100.9,5448.6
2081-KJSQF,Q3,1,Yes,No,No Internet,Month-to-Month,Credit Card,20.25,20.25
3323-CPBWR,Q3,23,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,96.9,2085.45
3384-CTMSF,Q3,47,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,104.1,5135.15
0902-RFHOF,Q3,38,Yes,No,No Internet,One Year,Credit Card,20.1,730.1
7718-RXDGG,Q3,15,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,68.6,1108.6
1025-FALIX,Q3,26,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,69.05,1815.65
3451-VAWLI,Q3,35,Yes,No,No Internet,Two Year,Credit Card,19.7,730.4
3407-QGWLG,Q3,3,Yes,No,No Internet,Month-to-Month,Credit Card,20.05,75.45
2347-WKKAE,Q3,42,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,94.4,4014.6
8735-DCXNF,Q3,10,Yes,Yes,DSL,Month-to-Month,Credit Card,54.95,568.85
3214-IYUUQ,Q3,61,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,93.7,5860.7
1936-UAFEH,Q3,68,Yes,Yes,Fiber Optic,Two Year,Credit Card,110.25,7279.35
3587-PMCOY,Q3,10,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,98.9,1064.95
1027-LKKQQ,Q3,72,Yes,Yes,DSL,Two Year,Bank Withdrawal,80.45,5886.85
7148-XZPHA,Q3,55,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,79.4,4238.45
5309-TAIKL,Q3,7,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,62.8,418.3
6856-RAURS,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,74.9,136.05
8778-LMWTJ,Q3,9,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,74.85,708.2
9717-IOAAF,Q3,27,Yes,No,No Internet,Two Year,Credit Card,25.85,788.55
2845-KDHVX,Q3,64,Yes,Yes,DSL,Two Year,Credit Card,68.3,4378.8
0848-SOMKO,Q3,70,No,Yes,DSL,Two Year,Bank Withdrawal,48.4,3442.8
1535-VTJOQ,Q3,24,Yes,No,No Internet,Two Year,Credit Card,25.15,553.0
6368-TZZDT,Q3,4,Yes,No,No Internet,Two Year,Credit Card,19.5,96.85
0943-ZQPXH,Q3,44,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,92.95,4122.9
1293-BSEUN,Q3,72,Yes,No,No Internet,Two Year,Credit Card,20.7,1482.3
1302-TPUBN,Q3,66,Yes,No,No Internet,Two Year,Bank Withdrawal,19.35,1240.8
0927-CNGRH,Q3,1,Yes,No,No Internet,Month-to-Month,Credit Card,19.55,19.55
8608-OZTLB,Q3,38,Yes,Yes,DSL,One Year,Bank Withdrawal,74.05,2802.3
2335-GSODA,Q3,23,No,Yes,DSL,Two Year,Credit Card,40.1,857.75
1952-DVVSW,Q3,10,Yes,No,No Internet,One Year,Credit Card,20.1,184.4
6656-GULJQ,Q3,72,Yes,Yes,DSL,Two Year,Credit Card,83.55,6093.3
9853-JFZDU,Q3,35,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,56.85,1861.1
3777-XROBG,Q3,58,Yes,No,No Internet,Two Year,Credit Card,19.55,1079.65
6994-FGRHH,Q3,70,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,106.15,7475.1
4000-VGMQP,Q3,38,Yes,Yes,Cable,One Year,Credit Card,78.95,2862.55
3999-WRNGR,Q3,60,No,Yes,Cable,Month-to-Month,Bank Withdrawal,49.75,3069.45
3466-RITXD,Q3,26,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,92.4,2349.8
2680-XKKNJ,Q3,8,Yes,Yes,DSL,One Year,Bank Withdrawal,58.2,469.25
2101-RANCD,Q3,55,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,73.1,4144.9
7921-BEPCI,Q3,72,Yes,Yes,DSL,Two Year,Bank Withdrawal,59.75,4265.0
8510-TMWYB,Q3,54,Yes,Yes,Cable,Two Year,Bank Withdrawal,59.8,3246.45
3258-ZKPAI,Q3,72,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,116.6,8337.45
1428-IEDPR,Q3,52,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,109.3,5731.4
4450-YOOHP,Q3,39,No,Yes,DSL,Month-to-Month,Credit Card,50.65,1905.4
6728-CZFEI,Q3,15,Yes,Yes,DSL,One Year,Credit Card,56.15,931.9
3653-NCRDJ,Q3,43,Yes,No,No Internet,One Year,Credit Card,19.2,776.25
6519-ZHPXP,Q3,72,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,108.3,7679.65
3472-QPRCH,Q3,40,Yes,No,No Internet,Two Year,Credit Card,25.25,1006.9
8224-UAXBZ,Q3,58,No,Yes,DSL,One Year,Bank Withdrawal,45.35,2540.1
9610-WCESF,Q3,67,No,Yes,Cable,Two Year,Bank Withdrawal,43.9,3097.2
2486-WYVVE,Q3,31,Yes,Yes,DSL,One Year,Credit Card,79.3,2484.0
1422-DGUBX,Q3,32,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,79.25,2619.15
2999-AANRQ,Q3,21,Yes,Yes,DSL,Two Year,Credit Card,71.05,1524.85
8668-KNZTI,Q3,52,Yes,Yes,DSL,One Year,Bank Withdrawal,53.75,2790.65
0480-KYJVA,Q3,72,Yes,No,No Internet,Two Year,Credit Card,24.25,1784.5
9746-YKGXB,Q3,52,No,Yes,DSL,One Year,Bank Withdrawal,44.25,2276.1
3926-YZVVX,Q3,41,Yes,Yes,Cable,One Year,Bank Withdrawal,50.05,2029.05
6000-UKLWI,Q3,41,Yes,No,No Internet,Two Year,Credit Card,20.15,802.35
6332-FBZRI,Q3,67,Yes,Yes,DSL,One Year,Credit Card,69.35,4653.25
2096-XOTMO,Q3,16,Yes,No,No Internet,Month-to-Month,Credit Card,19.35,275.9
3266-FTKHB,Q3,17,Yes,No,No Internet,Two Year,Credit Card,19.15,343.45
8221-EQDGL,Q3,35,Yes,Yes,DSL,Month-to-Month,Credit Card,61.0,2130.45
2346-LOCWC,Q3,58,Yes,No,No Internet,Two Year,Credit Card,20.5,1191.4
0298-XACET,Q3,52,No,Yes,DSL,Two Year,Credit Card,50.2,2554.0
7560-QJAVJ,Q3,70,Yes,Yes,DSL,Two Year,Bank Withdrawal,79.6,5589.45
2995-YWTCD,Q3,19,Yes,No,No Internet,Two Year,Bank Withdrawal,24.9,467.7
9137-UIYPG,Q3,35,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,106.9,3756.45
2809-ZMYOQ,Q3,32,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,101.35,3334.9
5084-OOVCJ,Q3,17,Yes,Yes,DSL,Month-to-Month,Credit Card,55.35,920.5
0254-WWRKD,Q3,67,Yes,Yes,Cable,One Year,Credit Card,50.55,3431.75
7727-SHVZV,Q3,9,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,19.5,150.35
5339-PXDVH,Q3,4,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,90.65,367.95
8782-NUUOL,Q3,60,Yes,Yes,DSL,One Year,Credit Card,79.0,4801.1
7601-WFVZV,Q3,1,Yes,No,No Internet,Month-to-Month,Credit Card,19.55,19.55
4609-KNNWG,Q3,27,Yes,No,No Internet,Two Year,Credit Card,19.9,550.1
9529-OFXHY,Q3,15,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,87.75,1242.2
2669-QVCRG,Q3,41,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,81.3,3190.65
2478-EEWWM,Q3,59,No,Yes,DSL,Month-to-Month,Bank Withdrawal,44.3,2666.75
9174-IHETN,Q3,50,Yes,Yes,Fiber Optic,Two Year,Credit Card,70.35,3533.6
2233-TXSIU,Q3,17,No,Yes,DSL,One Year,Credit Card,44.45,792.15
9644-UMGQA,Q3,6,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,49.15,295.65
0419-YAAPX,Q3,49,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,85.3,4297.95
0872-CASZJ,Q3,59,Yes,Yes,Cable,One Year,Credit Card,69.1,4096.9
8164-OCKUJ,Q3,59,Yes,No,No Internet,Two Year,Credit Card,20.6,1286.0
3094-JOJAI,Q3,18,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,74.15,1387.0
9494-MRNYX,Q3,10,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,75.05,786.3
2599-CZABP,Q3,14,Yes,Yes,DSL,One Year,Bank Withdrawal,44.6,641.25
7945-PRBVF,Q3,35,Yes,No,No Internet,Two Year,Bank Withdrawal,21.45,705.45
4544-RXFMG,Q3,8,Yes,Yes,DSL,One Year,Credit Card,43.45,345.5
0859-YGKFW,Q3,18,Yes,No,No Internet,One Year,Bank Withdrawal,20.05,345.9
1150-FTQGN,Q3,60,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,94.15,5811.8
7196-LIWRH,Q3,6,Yes,No,No Internet,Two Year,Credit Card,19.55,124.45
5448-VWNAM,Q3,19,Yes,Yes,DSL,Month-to-Month,Credit Card,75.9,1375.6
1177-XZBJL,Q3,53,Yes,Yes,DSL,One Year,Bank Withdrawal,64.15,3491.55
9330-VOFSZ,Q3,60,Yes,Yes,Fiber Optic,Two Year,Credit Card,110.8,6640.7
0939-EREMR,Q3,13,Yes,Yes,Cable,Month-to-Month,Credit Card,53.45,718.1
9389-ACWBI,Q3,5,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,69.95,320.4
3644-QXEHN,Q3,13,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,97.0,1334.45
2911-IJORQ,Q3,37,Yes,Yes,DSL,One Year,Bank Withdrawal,90.6,3358.65
5921-NGYRH,Q3,64,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,73.55,4764.0
5998-DZLYR,Q3,61,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,94.35,5703.0
3985-HOYPM,Q3,26,Yes,No,No Internet,One Year,Credit Card,19.4,525.55
9548-LERKT,Q3,24,Yes,No,No Internet,Two Year,Credit Card,19.75,483.15
6576-FBXOJ,Q3,17,No,Yes,DSL,One Year,Bank Withdrawal,54.6,934.8
4310-KEDTB,Q3,26,No,Yes,DSL,Month-to-Month,Credit Card,29.8,786.5
4062-HBMOS,Q3,52,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,103.05,5364.8
2676-ISHSF,Q3,1,Yes,No,No Internet,Month-to-Month,Credit Card,20.3,20.3
9236-NDUCW,Q3,21,No,Yes,DSL,Two Year,Credit Card,35.1,770.4
4753-PADAS,Q3,67,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,105.7,6816.95
6103-QCKFX,Q3,44,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,56.25,2419.55
7781-EWARA,Q3,70,No,Yes,Cable,One Year,Bank Withdrawal,60.35,4138.7
7018-FPXHH,Q3,56,Yes,Yes,DSL,Two Year,Bank Withdrawal,59.8,3457.45
0572-ZJKLT,Q3,46,Yes,Yes,Fiber Optic,Two Year,Credit Card,99.65,4630.2
5135-RDDQL,Q3,63,Yes,Yes,DSL,Two Year,Bank Withdrawal,50.65,3221.25
1353-LJWEM,Q3,11,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,60.9,688.5
1794-SWWKL,Q3,15,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,59.65,867.1
6166-YIPFO,Q3,72,No,Yes,DSL,Two Year,Bank Withdrawal,64.7,4746.05
9332-GYWLO,Q3,6,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,54.85,355.1
4184-VODJZ,Q3,63,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,91.35,5764.7
1092-WPIVQ,Q3,18,Yes,No,No Internet,Two Year,Credit Card,25.1,428.45
7233-IOQNP,Q3,43,No,Yes,Cable,Month-to-Month,Bank Withdrawal,34.0,1505.35
2834-JKOOW,Q3,15,No,Yes,DSL,One Year,Credit Card,45.9,693.45
2400-FEQME,Q3,55,Yes,No,No Internet,Two Year,Credit Card,20.5,1177.95
4957-SREEC,Q3,70,Yes,No,No Internet,Two Year,Credit Card,20.35,1458.1
4923-ADWXJ,Q3,25,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,65.8,1679.65
3439-GVUSX,Q3,1,No,Yes,DSL,Month-to-Month,Credit Card,24.4,24.4
5949-HGVJL,Q3,26,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,73.05,1959.5
5203-XEHAX,Q3,34,Yes,Yes,DSL,One Year,Bank Withdrawal,64.35,2053.05
1635-HDGFT,Q3,19,Yes,No,No Internet,Two Year,Credit Card,20.5,398.55
8050-XGRVL,Q3,62,Yes,Yes,DSL,One Year,Credit Card,54.75,3425.35
9828-QHFBK,Q3,24,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,51.15,1275.7
5012-YSPJJ,Q3,31,Yes,Yes,DSL,Month-to-Month,Credit Card,54.35,1647.0
6728-VOIFY,Q3,63,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,96.0,6109.75
4891-NLUBA,Q3,61,No,Yes,DSL,Two Year,Bank Withdrawal,61.45,3751.15
